LONGITUDE,LATITUDE,cluster
-73.55295112819451,45.606814723416065,257
-73.62250533346048,45.49926865890624,78
-73.87411213929738,45.467900328597366,144
-73.78924994945517,45.50730352561723,312
-73.56749756335073,45.58508969792662,209
-73.56639759323129,45.479206498420595,131
-73.6391296877684,45.46674658963669,352
-73.61640182808644,45.47280411730365,244
-73.6522335884519,45.423675376962606,60
-73.55609483654206,45.48059486186007,91
-73.58097243673807,45.499490891740656,41
-73.77502344456522,45.50449965963745,143
-73.5962291371634,45.60567518016317,358
-73.60917039096292,45.48637860695036,307
-73.70356926468548,45.539702625615575,259
-73.63431573655161,45.444923966315,187
-73.56274493366574,45.48558745656251,131
-73.57659463919194,45.523522509971926,212
-73.6641504946631,45.50825258701344,243
-73.57016401855773,45.53409485347959,211
-73.5074564018257,45.6302086980253,186
-73.57304975919878,45.50387659802806,65
-73.56075782884061,45.54904774996291,8
-73.67793026848561,45.43628569618602,225
-73.61866163217081,45.516359065871285,175
-73.58033628483656,45.57413498348331,355
-73.5994689290427,45.46514174913103,305
-73.64951829589114,45.55322121764765,56
-73.54064443149278,45.45937226509809,86
-73.5079503018803,45.66860025322106,151
-73.51239511577133,45.605130733996894,3
-73.55578933833083,45.50033192416709,192
-73.5922679318474,45.54270182176114,345
-73.49198763238304,45.65672131355249,172
-73.49363505342404,45.662755949308604,13
-73.55575094685642,45.50097647388093,192
-73.78726244449012,45.457533534096264,292
-73.62634723578131,45.54641779612417,230
-73.60543052514419,45.56836065661052,242
-73.56687345970084,45.491745905126464,2
-73.63088617307203,45.466692461492194,218
-73.6206988855158,45.617547646007395,52
-73.60735834390266,45.5949393177773,310
-73.58126029406279,45.58511223132037,68
-73.65514322888264,45.456655574634965,306
-73.63270811558422,45.435199874017165,176
-73.62469220373171,45.61550975232408,252
-73.63114147804976,45.438243188410965,6
-73.56424016134939,45.48467825807471,131
-73.82184308367508,45.501169399157256,401
-73.50197103126918,45.65806263123404,219
-73.57170912061358,45.47977066789857,131
-73.84055836180566,45.50503845220847,302
-73.68820400541065,45.524327085707455,67
-73.62142876530932,45.57987373160618,267
-73.65224404871834,45.47636897274286,327
-73.56931792337711,45.481579917725725,131
-73.60775788987996,45.58416348484094,293
-73.49754729407815,45.64322599917311,264
-73.69419831665577,45.53367660187712,31
-73.71987213522806,45.4562363606729,119
-73.8595226254201,45.479447236673764,347
-73.56429005872045,45.51789707073706,156
-73.58863583443632,45.432731982655866,58
-73.62231644682048,45.43790653591135,6
-73.49601994022609,45.67004434239748,326
-73.8665168135286,45.47583911722719,250
-73.5087622774152,45.6692102695727,151
-73.60249642271742,45.486272822521755,398
-73.52731229170769,45.60968663570703,220
-73.61987671393705,45.617962431083455,52
-73.61833287279511,45.61876488484826,52
-73.55612483947759,45.47855328378397,91
-73.58081530488643,45.595752154658314,269
-73.61847830349487,45.55382743918175,271
-73.60113731770804,45.62781047920749,189
-73.61235185856734,45.56067424261264,128
-73.70575262974218,45.52898517774831,354
-73.77564518929263,45.47906854223531,62
-73.59064040437764,45.4564407704328,32
-73.59059713139166,45.63377758201724,190
-73.69875599999008,45.49867300244018,329
-73.59609986094378,45.54375233519618,101
-73.55379920025771,45.529818018075524,139
-73.80193400162679,45.4907135762756,9
-73.67800945212439,45.4400019672062,97
-73.73917825120012,45.44401302896758,1
-73.5720347663212,45.46123110677504,163
-73.59338785203649,45.527159944450005,197
-73.58913760420175,45.47732853170706,315
-73.62416595301332,45.59256473486749,50
-73.57681899806163,45.519716728452714,212
-73.59617324224779,45.54920708027402,356
-73.82941606958188,45.50632640849961,46
-73.83221659013427,45.50542745360706,46
-73.93709568902945,45.46248005114093,247
-73.50433330978306,45.67143549980636,151
-73.58576840782375,45.4841978943194,106
-73.54318461405455,45.458444892386545,246
-73.59507328402601,45.5800175285266,215
-73.55628445558307,45.50226212413863,192
-73.61625558454917,45.61237375906386,52
-73.6137814659774,45.55908198407674,324
-73.53182430708932,45.605805362270715,220
-73.63968839913053,45.560005104976504,174
-73.62811677271553,45.54432092508996,146
-73.52357981208615,45.60337459830011,150
-73.60496770085314,45.568869488388266,242
-73.83033196982228,45.498477129330496,401
-73.66944387373432,45.444991179785944,18
-73.62115210182766,45.582359861698286,267
-73.55237473072528,45.534302907948124,388
-73.64909257262006,45.5736343266807,24
-73.64709786295325,45.538809279809385,261
-73.61462738494724,45.46795284122587,394
-73.69137166779068,45.498794454966585,289
-73.51028815889691,45.60453543781822,3
-73.52967869659629,45.609460972016635,220
-73.64536204009549,45.53629090370378,261
-73.65629349229647,45.556807502131775,170
-73.7076281999986,45.53186989757584,259
-73.61557580164559,45.52812790794617,237
-73.62731347474482,45.43654229684608,6
-73.7209275974633,45.53331705043022,207
-73.63223815287344,45.465176458539304,218
-73.6303107197499,45.513066980789425,239
-73.80831875067182,45.46606320642421,171
-73.63810773778084,45.489336302608784,389
-73.71462395104267,45.49307961549031,232
-73.69413379719673,45.50155231390323,182
-73.61903547141324,45.6149511821677,52
-73.66760654335233,45.44198838320569,18
-73.56724215454209,45.58852269918374,370
-73.57838643060282,45.49330429678113,84
-73.59669543452004,45.602399416013256,227
-73.59743519829352,45.45961917951771,305
-73.60442923059712,45.59713761402793,227
-73.82718340944304,45.48576238305093,125
-73.57626849523878,45.51253552067112,344
-73.56258414983635,45.580180159017566,69
-73.60745659027886,45.59688735369506,310
-73.61380697426523,45.58012714285608,198
-73.6098217824108,45.63097459828011,350
-73.57218558820709,45.51437392202304,25
-73.57338182842989,45.47849283092476,43
-73.58990700535337,45.46660619532783,149
-73.63664851521084,45.47178336364881,118
-73.78913283205638,45.45549965193735,292
-73.62036697099322,45.53242294743277,236
-73.79776152635468,45.50495556239343,109
-73.59951541139979,45.54534390294652,101
-73.71895816351605,45.5314630088087,207
-73.54684279772181,45.527388079853054,139
-73.65751050993995,45.42732163499146,130
-73.6129652305826,45.48806927231889,307
-73.64386748364309,45.487670409638866,81
-73.64074886155463,45.48626152829227,389
-73.61141780880335,45.52436458269047,89
-73.60797770744945,45.52745080803617,371
-73.6269981879147,45.622435862648146,252
-73.61399719552529,45.610283939780786,140
-73.66757359947175,45.440035750728185,18
-73.55264879144266,45.53301150514295,388
-73.54532711260791,45.544286224300144,22
-73.65819114406915,45.497198302586355,360
-73.60452406285391,45.55079601700726,148
-73.61378597272488,45.55489865791419,324
-73.78029504699266,45.467192732126804,396
-73.63964598320004,45.586927426412835,129
-73.66179051848137,45.51195450002739,243
-73.55334157893805,45.510482526776364,154
-73.6114817851336,45.55387667454892,324
-73.59169945344411,45.60207059933289,90
-73.71957933249423,45.52230397261993,295
-73.8717176737802,45.461910650010125,144
-73.66238771845399,45.45804477257939,306
-73.5876349681202,45.543291488565224,345
-73.58241296174569,45.524521772781576,75
-73.53787549977565,45.57959948349874,20
-73.58770924759379,45.59443869206265,269
-73.58338797620983,45.48063983783719,43
-73.54235563068917,45.538659613336435,221
-73.54246645409764,45.538216294353916,221
-73.66343518143539,45.541567112162916,231
-73.61003133468537,45.55552476982563,324
-73.87783496822077,45.45571760600506,5
-73.56945528228654,45.56889229823187,19
-73.56221157785843,45.503197694348806,71
-73.5554645901991,45.51926499121633,268
-73.5575026242306,45.51700985576505,14
-73.8416063064942,45.51155018245192,200
-73.53416933218111,45.57082068925159,331
-73.50403765720728,45.649277264059194,219
-73.6024442826138,45.547509901107844,337
-73.48805608165422,45.64972548727858,172
-73.5636844875295,45.51890074116745,390
-73.56546706550274,45.51522834694075,285
-73.54988556576367,45.537044055475455,388
-73.69097089127634,45.54092167813408,256
-73.84509436941066,45.47897027594804,17
-73.8699582320926,45.48237441075981,250
-73.7978959994952,45.493374221678884,9
-73.59498693278535,45.534898686995206,147
-73.5633932302502,45.49331361037247,328
-73.57977783164783,45.465452616601326,276
-73.67987705698164,45.508158003558016,155
-73.65733544158506,45.576405676971056,290
-73.58649725121073,45.587159998316075,349
-73.59631228532257,45.633214153075315,23
-73.6076774555746,45.475309112661925,166
-73.65448335721042,45.55380090778607,170
-73.65243366968568,45.55319475183155,170
-73.61220987210419,45.47735370252666,166
-73.60872336663822,45.58994397631715,293
-73.70456954029729,45.43781133794348,201
-73.70829764838865,45.537152024555,259
-73.64456685389064,45.593547333057366,313
-73.79598907635494,45.493037237769286,311
-73.65506834094725,45.441137734685256,378
-73.78816693132546,45.44797859804286,292
-73.58734513783196,45.52440111988666,197
-73.63571061896428,45.58628352686924,405
-73.58689409294618,45.580127523467176,233
-73.63309069259682,45.5422096025411,123
-73.5706260154914,45.51688098126359,25
-73.56694609848911,45.506296460792,380
-73.5856892472557,45.55575723662922,332
-73.8451889761017,45.46447298515887,260
-73.60119750805474,45.54355748252153,337
-73.57079075539478,45.490564729841935,2
-73.58842830435256,45.52394485955367,197
-73.48185100462265,45.69901915966518,53
-73.69753648047035,45.53484963020971,31
-73.5750225989506,45.497886807572826,162
-73.57227211976142,45.57113928623854,19
-73.62438486640353,45.5091581775185,368
-73.63582134162068,45.49636689398189,286
-73.60431253364914,45.540138341783276,337
-73.59323485727123,45.47140891600923,115
-73.58945879523338,45.636773609018206,190
-73.65756501638587,45.554685285838346,170
-73.67019421642289,45.463891429690136,164
-73.73797604284901,45.43896592552765,1
-73.65573808387508,45.56386151966452,266
-73.6156372549907,45.5525659381615,271
-73.59412594068763,45.64580144519988,254
-73.5377245452585,45.58402898550036,251
-73.63869711606262,45.50359510309165,152
-73.61793779897525,45.630139588752805,240
-73.60439574357044,45.4691044142387,294
-73.59960153357333,45.600228334839315,227
-73.58592796865868,45.47206462456442,115
-73.56013869968831,45.49734679830942,328
-73.64335029168856,45.55147462539801,322
-73.67413508043542,45.4587833422727,164
-73.55731952111974,45.5095175532261,335
-73.51204622107277,45.59761757200004,95
-73.56654470029653,45.518950023822896,156
-73.67263363173585,45.4369687142471,213
-73.69630865704394,45.50670019786926,182
-73.61517084978877,45.54159927907102,92
-73.52270062546357,45.60077428422901,234
-73.58462483047991,45.47889321660673,43
-73.63299114075741,45.49509968001464,286
-73.58129353732807,45.44482697185345,361
-73.61498913052513,45.52037611103774,89
-73.54354820183583,45.455726801594125,246
-73.73246269806299,45.52566545023966,48
-73.59964160976376,45.554284793949954,42
-73.74656095982108,45.492632710985966,45
-73.56375192085902,45.48082801756654,131
-73.88469733333265,45.459060141654355,342
-73.59509404195254,45.57025433792704,160
-73.61381366553147,45.53635579324387,92
-73.6870797710553,45.50586533377117,289
-73.74547169480596,45.49195117483855,45
-73.61215688234365,45.51625241080056,89
-73.58192880627183,45.52784255536421,173
-73.61287359589015,45.41632423509875,103
-73.57202550661786,45.467365447374604,318
-73.55908629381668,45.50713795615995,335
-73.65231691405357,45.45700411102198,397
-73.64424957090928,45.5379893267197,261
-73.60536053451126,45.46869858758394,294
-73.78603007310919,45.45696072235827,292
-73.57119566654497,45.48256431054749,343
-73.6669912647351,45.54500669704456,231
-73.78410504345614,45.45260125005039,292
-73.6045315940467,45.450832730528305,133
-73.62552448450141,45.42790567592285,141
-73.56090837324321,45.5051795357022,71
-73.49771442385476,45.678524317211334,387
-73.60399477035415,45.52018868424401,364
-73.76899800885876,45.441631591594486,365
-73.8630702215917,45.480511332840884,250
-73.60221369720531,45.52220659972614,241
-73.82562095579556,45.50464213885649,134
-73.74738609837122,45.51006506043798,280
-73.62912896578209,45.611455608415476,110
-73.6596209675085,45.43350070613737,130
-73.61011290572773,45.59433381066131,310
-73.57989949240036,45.57350601947571,355
-73.49484933759277,45.64486810918445,264
-73.66088107761136,45.54534331215393,231
-73.60535472298393,45.429401822036574,357
-73.66239843942446,45.543368444496615,231
-73.49205332106925,45.64444290966976,264
-73.56980746646862,45.503176747808354,245
-73.57728123013091,45.51922076657327,212
-73.61799518849152,45.600093839750286,0
-73.63350461125145,45.547185197381076,146
-73.6203807232526,45.5952592741127,0
-73.63538003977439,45.57779344180313,321
-73.69513775567356,45.52415620690875,67
-73.61851299768686,45.59888303529381,0
-73.57938750920849,45.51696519444592,344
-73.57664956536213,45.452190969129326,77
-73.55800654322054,45.53629783633261,194
-73.60501425047273,45.53936362280748,7
-73.68523855096598,45.53361309744672,404
-73.59220596511963,45.53383305562966,147
-73.68771023332512,45.53490852784174,404
-73.55733914395904,45.48890885645952,328
-73.57768653093274,45.56492521265183,403
-73.69564258540349,45.52750099170106,67
-73.6083004533351,45.59724648820014,310
-73.49782601649818,45.66347631092113,13
-73.81605247861944,45.498962953540186,339
-73.60412134720754,45.60154705130389,227
-73.62708127883347,45.46761618732972,218
-73.57301204659299,45.510211584587054,400
-73.83778925393324,45.48147073999553,17
-73.83133516324564,45.50076106899419,401
-73.59329570680956,45.54977885562126,356
-73.57074804749205,45.533476601241205,211
-73.57430210282597,45.48511084918037,343
-73.59170550210223,45.54332585250924,345
-73.57215132409098,45.52151425148239,373
-73.7030275540507,45.4366487787781,201
-73.63811164123418,45.583464946007105,321
-73.88947702056753,45.458117098408856,178
-73.5838324424745,45.59499499744136,269
-73.58874837409051,45.49172736012341,106
-73.59837718652582,45.49249348397054,398
-73.80178340850152,45.47958287859087,196
-73.65550149781154,45.55816217689327,170
-73.8380002771951,45.505927896127574,302
-73.64616104397706,45.57242486258237,24
-73.60652658064525,45.575566764364964,102
-73.57649699811334,45.45400427105517,77
-73.63623440493993,45.51044302418793,239
-73.62194902979631,45.50473463198396,78
-73.85691924366205,45.48369367887562,347
-73.86603255397515,45.47666852978399,250
-73.63194639755665,45.49182864274257,286
-73.67439319448036,45.54446641611789,338
-73.64214833527136,45.58728427212851,129
-73.64810795729358,45.58421277980335,399
-73.59465806279125,45.47428257934497,315
-73.64385582903482,45.4507988205312,122
-73.63174977158418,45.47053628736536,218
-73.62609211658513,45.46785950477312,218
-73.68071216640635,45.54640214887256,325
-73.61353981055235,45.42300500738135,103
-73.87322480136957,45.478597925109,250
-73.58280716425021,45.49263527470988,275
-73.49865860744997,45.6271180409584,47
-73.5629537499784,45.52016094085087,390
-73.55839964068885,45.52699408872879,191
-73.59476439869643,45.52568644867001,51
-73.6425370063656,45.437569998305214,273
-73.55313991015699,45.53244886977876,388
-73.59392374775038,45.549112048666444,356
-73.54573365169179,45.54362621200775,22
-73.55805552348549,45.49939667643564,192
-73.84944731767632,45.48484158925883,127
-73.55780372881608,45.4996088251839,192
-73.85938771256816,45.47589326435841,260
-73.57530578571635,45.5843199620956,209
-73.51795109435203,45.59440962856834,95
-73.70925711837646,45.43777135171304,201
-73.59826623915562,45.44719563907847,392
-73.58717977172424,45.47451244970922,115
-73.59094540817286,45.476827682481556,315
-73.61702443837872,45.49318508803917,386
-73.62665098208164,45.58782440564087,50
-73.5798506834648,45.58797468412171,68
-73.70784081888772,45.530305078415,259
-73.630728611607,45.434324799134586,176
-73.57726061588708,45.44558114736694,361
-73.86210413168429,45.46672872886971,298
-73.71682443071617,45.52667533698063,207
-73.74036413078025,45.44188650040282,1
-73.55140244432474,45.509881718526564,154
-73.55104660472018,45.53528884083678,388
-73.56524131567319,45.51590786514903,285
-73.55788755005636,45.52751977443995,191
-73.63993714186255,45.507035858059005,152
-73.59856277681322,45.462639214449965,305
-73.57222825248803,45.45306220666825,77
-73.59362198314872,45.56959417704311,160
-73.6059185656767,45.60014616732812,227
-73.65430737912752,45.459477809028606,306
-73.56169107987543,45.510230236371335,159
-73.57143430082492,45.566578507576175,403
-73.64048643711311,45.49132802550452,389
-73.56468244733794,45.586324093735016,370
-73.61052919092323,45.63048407943381,350
-73.55992861176456,45.476424671022244,291
-73.5671659453076,45.4610199722465,16
-73.55475168926229,45.55369624056173,184
-73.56661291507993,45.46713027207204,318
-73.56793182537385,45.45291636718986,222
-73.59050893843722,45.4735580825294,115
-73.61694765961808,45.53164077828412,237
-73.65272628761552,45.44689544642453,378
-73.56889537371487,45.55838470623303,168
-73.59776330226653,45.54196146338006,101
-73.61726056984395,45.55076353285761,271
-73.52172144542283,45.61108649819277,150
-73.54105135924168,45.57877733562757,20
-73.63513068005399,45.47112819020327,118
-73.55849720279451,45.48817175473192,328
-73.56668375423662,45.48319464929432,131
-73.55966722770212,45.60601056735348,257
-73.62960775299858,45.54186887982364,188
-73.62198071264066,45.61772175030084,252
-73.63218593725689,45.500856492848975,29
-73.62416906371404,45.619757495904274,252
-73.61513677877743,45.61132209595667,205
-73.86739151450783,45.48336802684918,250
-73.54635237383123,45.57747688737533,199
-73.59990464792355,45.56064360430691,42
-73.54140413072813,45.5758257797221,20
-73.72687552715846,45.524788703672556,48
-73.56443306105125,45.473637857002956,291
-73.59453940197794,45.589745135108785,132
-73.64351681618719,45.53916485252839,261
-73.56676723497341,45.48756945305745,2
-73.60606129504764,45.53284374441475,371
-73.57812734590397,45.51832034161472,212
-73.57386995969,45.52293876962648,373
-73.60322511613273,45.60039608543944,227
-73.77605302684368,45.446097068767294,40
-73.59268045389001,45.52684224756102,197
-73.82420511439767,45.495237246790325,401
-73.55340015059946,45.543597825072595,193
-73.65417707937632,45.50534335093219,4
-73.70696610004848,45.532393248525715,259
-73.79523172088983,45.449464047044586,88
-73.60604256972974,45.55876343809554,42
-73.52486901791106,45.60529545554914,220
-73.59542057692332,45.55882089150505,283
-73.65341200894015,45.47038961342343,44
-73.60354605649304,45.546348110192454,337
-73.603823978914,45.52553620132533,241
-73.60030152329126,45.54818479897471,356
-73.8261079366614,45.50112580869832,401
-73.5243420028563,45.602078687090916,55
-73.64501249051634,45.5858274470173,129
-73.86248406035618,45.467955817640785,298
-73.5571056214641,45.54392544505765,193
-73.78350978071555,45.508044035325334,312
-73.64438021377565,45.58617018325936,129
-73.62883644241117,45.543195319982324,188
-73.65282043206774,45.48781144164072,81
-73.68457960704039,45.43989705472938,255
-73.64642346942072,45.55233101523108,56
-73.67187684662319,45.44016883388622,97
-73.77665507013045,45.44765235630988,40
-73.78951234800707,45.49584335473407,311
-73.79280416153154,45.49081383047024,311
-73.79358911805632,45.49507258088087,311
-73.58755873411768,45.57850460272006,233
-73.52518115599047,45.570418432392024,135
-73.5125408657652,45.60433494712554,3
-73.57864996952685,45.6452655619521,76
-73.53412138458529,45.60990015129211,363
-73.6446141678979,45.53743568165152,261
-73.85020513481804,45.50681796866056,200
-73.68059843571712,45.548606585218835,338
-73.7236187713746,45.52354020991368,295
-73.5460522367514,45.46598524743759,86
-73.6062959943115,45.42512213931806,103
-73.60544185903814,45.42622525362081,103
-73.61033796182046,45.57948351366845,102
-73.61122698154432,45.57851836560452,102
-73.54861125202086,45.574144610199106,249
-73.6102366793084,45.43372551432986,357
-73.70991999048148,45.466691351511486,80
-73.61530419793387,45.530807650678426,237
-73.56769227092775,45.45538659971197,222
-73.54530258003842,45.5506518448233,49
-73.55214733294042,45.55285775110045,184
-73.55920616892995,45.60772664155209,257
-73.61771555846097,45.53198977469597,236
-73.54989585527953,45.47917025699943,91
-73.56002150883684,45.51220785322436,285
-73.55408448169271,45.610953393343685,202
-73.6386735278239,45.57887198820632,321
-73.64859277270146,45.588195418389425,399
-73.5538003634033,45.579239864987365,249
-73.74814588611794,45.50939231022197,280
-73.54635911023205,45.603455601501516,33
-73.51071195180852,45.649390381635214,393
-73.57192230560524,45.54653457529956,309
-73.64438945672046,45.45249956780751,397
-73.57569514133203,45.510427428847244,353
-73.66244855925164,45.55861685063589,12
-73.57157603362614,45.4869277677548,343
-73.55981625344769,45.52839175063698,191
-73.61076902281533,45.490833947823795,145
-73.61231876166521,45.49148482205309,145
-73.60191820542637,45.54810885265096,337
-73.61895776518062,45.50804923366553,272
-73.69987865063416,45.43691528998125,36
-73.64266584828835,45.580095953244424,321
-73.56585327264492,45.53118244744158,63
-73.59640297240051,45.569527364116794,26
-73.87017717179566,45.47332123758212,144
-73.61355407847414,45.577153182740616,198
-73.62557664002435,45.524754670081286,73
-73.7081330896427,45.5390509907544,259
-73.59845963296763,45.54648760998277,101
-73.54018565825814,45.57771136148666,20
-73.55899338078575,45.509450346666625,159
-73.50294344185914,45.67965793429169,387
-73.5884428681685,45.523198962202336,197
-73.72863301237255,45.520045979342704,48
-73.55890479548334,45.59321681608891,82
-73.64573963509538,45.58546658972602,129
-73.5524411032342,45.580954674808766,249
-73.58890581278557,45.5234295287215,197
-73.54565707916612,45.606184267419216,33
-73.53994006626607,45.603648123447456,363
-73.85449955507285,45.48395317080304,347
-73.63947826033264,45.59978310731215,165
-73.560331373007,45.490423104421154,328
-73.53607645530562,45.46758792519012,86
-73.66630849124584,45.559743377796984,12
-73.65539684972592,45.53279902758133,177
-73.58251348409874,45.648675360258785,76
-73.68516479644423,45.486773760826125,136
-73.70245504473581,45.521212909814196,288
-73.83810258587215,45.48780922937069,125
-73.79248794417548,45.46261792345335,396
-73.5821837225564,45.51748512450554,161
-73.59463779487811,45.50237595766967,346
-73.78727784459733,45.45041567436049,292
-73.6296650831256,45.48849959658685,94
-73.52214917937835,45.56868483135271,135
-73.69918567778218,45.522689895971894,354
-73.78947332663422,45.45036063979706,292
-73.80522481799034,45.44693531124971,88
-73.49009207459824,45.65357633360143,172
-73.72246949327031,45.5321364303919,207
-73.85472468951907,45.487033625811236,347
-73.51132474841042,45.60871982149997,3
-73.54846709240674,45.51766700876265,79
-73.51089502844921,45.609909325562086,3
-73.49287592113346,45.675425261346064,326
-73.63127902496721,45.526402802934676,21
-73.576751647016,45.645449615533586,76
-73.55608202910943,45.48127516112391,91
-73.56922666996137,45.50377342721677,380
-73.57398221270277,45.638929152768895,333
-73.82389505332364,45.50594626567782,134
-73.56583057367536,45.5730246837887,383
-73.60258642668765,45.57067702145398,26
-73.62669820458254,45.49044265911246,94
-73.62517834717232,45.515431834155905,175
-73.59093825248428,45.491310791259714,106
-73.5381762988924,45.577451117630986,20
-73.61298291046018,45.468817272402426,394
-73.55713587748838,45.513990587027976,14
-73.57012864553882,45.47426695114591,318
-73.5618014175494,45.51804571224253,390
-73.57802224331058,45.60056005071208,11
-73.573465907454,45.526401100163575,391
-73.60001342409699,45.426346774885324,235
-73.6168650799251,45.58109977778232,198
-73.58804264626416,45.60042679168268,90
-73.66811442871762,45.43356950816907,213
-73.55323424950831,45.507084772960745,335
-73.65667481367812,45.46133958817355,306
-73.512647714997,45.660778139570155,72
-73.55449692675565,45.50764388846316,335
-73.556922183667,45.50154619890616,192
-73.49343039610707,45.6618654059603,13
-73.57347536337821,45.53407683540598,211
-73.60163555253746,45.43017006834524,235
-73.61456191371795,45.55375773747007,324
-73.56799291744134,45.568438780518065,19
-73.61238290484768,45.46693509299125,394
-73.57173102276182,45.48299912330771,343
-73.57374081953458,45.48465983219532,343
-73.58734662738722,45.52945824229456,197
-73.70622306931232,45.527647195368594,354
-73.57158174046386,45.472372104271436,318
-73.54912350583137,45.51277336385383,154
-73.55986249332163,45.581976500912184,69
-73.62007072040794,45.47199006048815,244
-73.58854986874552,45.52559530518506,197
-73.56775968934319,45.49038210884946,2
-73.57588830425534,45.52428175316061,391
-73.57200852146634,45.45559092589978,163
-73.66884353795201,45.54206017664559,87
-73.63272148259016,45.47976661677513,253
-73.57617199777312,45.587869216705684,68
-73.57615872331728,45.58605156944094,68
-73.59429089510759,45.53566559246678,147
-73.54875380421853,45.551764123352,49
-73.55868422826916,45.479930904883,91
-73.7991086345962,45.50227950878401,109
-73.5710813529409,45.504660721037396,65
-73.60796301612719,45.471426594058926,166
-73.56884056528725,45.50719461036574,380
-73.69563939736544,45.49994802381308,182
-73.58226538491937,45.49310359437349,275
-73.5200077363565,45.609710077345206,150
-73.6639127209771,45.544115737560126,231
-73.55964426424563,45.5203813419578,390
-73.68639545452083,45.50147971788178,289
-73.57153802348874,45.577521958002876,209
-73.61702421601879,45.51371972138365,272
-73.59028343839456,45.627857643994616,190
-73.58391824599286,45.537230978708706,359
-73.6189308353414,45.477210503878716,37
-73.54850235095199,45.45905694189332,246
-73.56822511964933,45.538118842793175,211
-73.58245108953297,45.47350928328826,115
-73.57168375309716,45.45942899147503,163
-73.55379725951629,45.50170853330972,192
-73.59441454642355,45.567060360620424,160
-73.79014398928568,45.45212714618709,292
-73.63278295238673,45.50744399112441,239
-73.5978302870538,45.52709661197163,241
-73.83472430464545,45.48819711384991,125
-73.55380292052837,45.54294365274658,193
-73.5937907523009,45.455231680609025,32
-73.63470165066629,45.58227224314045,372
-73.5700365977447,45.496588331150726,299
-73.6802547483274,45.51016838441374,155
-73.58043026099618,45.492816950897556,84
-73.59786979320239,45.56429120369204,242
-73.57894479692631,45.463302555925395,276
-73.55220276724515,45.51870690855077,268
-73.6102120736989,45.59588591923978,310
-73.57226095478882,45.54597195495906,309
-73.56458167072691,45.5851764985286,370
-73.58124666454759,45.4744684120067,115
-73.59506324000047,45.544888805252896,101
-73.61741766207038,45.55501833214539,271
-73.57082912358487,45.48657360416636,343
-73.6226595066957,45.54208950736025,230
-73.6418310798289,45.46327214455721,352
-73.61949301961278,45.5411809056762,92
-73.62795373020407,45.51265649205081,239
-73.60043552711694,45.56986388656957,26
-73.67188596774363,45.54300786462042,338
-73.61394947496525,45.531009431062465,237
-73.61582228325632,45.52903238347175,237
-73.56151821774235,45.56773453424876,383
-73.54888824017527,45.522486021565896,79
-73.561076316161,45.5092571626769,159
-73.58259193024976,45.49409020912591,84
-73.54955181871327,45.52154068767402,79
-73.6077797941251,45.54166413521218,7
-73.57175120466808,45.521941936579175,373
-73.64060796769601,45.52911243676936,297
-73.58172585979092,45.65009722786808,76
-73.57468652074313,45.50089122774343,162
-73.56717676024886,45.50981746206291,380
-73.60110155970452,45.47684377387102,15
-73.60825551595377,45.553915788921884,148
-73.5887631792826,45.47274045594695,115
-73.65096064134585,45.44394627822526,378
-73.63401227630966,45.61130601216399,110
-73.58964925143282,45.47315321704048,115
-73.55712103443014,45.521837736161515,268
-73.5003392640291,45.63317816666442,47
-73.57324252192143,45.60445272767181,316
-73.62533615076981,45.510513541495534,368
-73.57019670499449,45.48725944289195,2
-73.58684998242627,45.59411091121928,269
-73.6936530973458,45.53503967549413,31
-73.69162872496213,45.533754044190744,404
-73.57700125756828,45.48347886459534,343
-73.64223105415438,45.54507150522016,322
-73.56843569131661,45.50338229212802,380
-73.6329514207446,45.41708339967623,108
-73.54460214600537,45.459351999360784,246
-73.75178920473837,45.49273853811829,45
-73.82550438634127,45.497078232779735,401
-73.58697983703249,45.64025922766226,254
-73.63801315554399,45.56740504122938,278
-73.58449461592112,45.63305734351465,190
-73.63293260740065,45.501191249968294,29
-73.62181283634973,45.48895115277805,94
-73.65921351806254,45.56411458503137,266
-73.57617173053394,45.52398114404035,391
-73.50000656945501,45.65364452861894,219
-73.57233835817969,45.63735082048588,333
-73.57493757321159,45.64372906712157,333
-73.54877897358273,45.464703577924205,180
-73.78050024083021,45.45417589990904,40
-73.87231196138286,45.4704212872911,144
-73.60969731960719,45.473699604163414,166
-73.6216136455814,45.49879596990671,78
-73.87179815308026,45.471976935930016,144
-73.55955795507413,45.53107343220779,194
-73.54603920596058,45.54962999403267,49
-73.53903716130453,45.56036759458335,112
-73.55039111563566,45.54270534831437,381
-73.57923857659894,45.642684460306484,76
-73.54083157480332,45.55751873124542,112
-73.5642661754103,45.65867341063104,61
-73.65257616259899,45.56949550186491,107
-73.5580460936986,45.532699912760414,194
-73.82761312820473,45.47320378684333,385
-73.58046076682041,45.545044087527494,113
-73.57871037343267,45.5479203016079,113
-73.61249188577656,45.443358962265506,367
-73.87240941416864,45.47599245970985,144
-73.63689217231381,45.599091946306785,165
-73.6182457230974,45.53473927685089,236
-73.6377758594025,45.49725286137292,223
-73.76898033594222,45.45136457761267,365
-73.56157255010113,45.47415547026302,291
-73.57664963261905,45.513246194207326,344
-73.57427824598064,45.635910751505925,333
-73.6201622662231,45.600438014524784,0
-73.85405527485723,45.47754763936029,260
-73.56831619097515,45.54954243871495,309
-73.68638758094755,45.54312198896464,256
-73.82395369672477,45.47907223107216,385
